market_id,created_at,actual_delivery_time,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration
1.0,2015-01-31 03:53:09,2015-01-31 04:45:09,4,1.0,1,1150,1,1150,1150,10.0,11.0,23.0,411.0
1.0,2015-02-15 02:35:25,2015-02-15 03:35:25,4,1.0,1,1150,1,1150,1150,10.0,10.0,13.0,854.0
1.0,2015-02-15 20:42:17,2015-02-15 21:26:17,4,1.0,2,1700,2,500,1200,7.0,7.0,9.0,414.0
1.0,2015-01-23 03:34:20,2015-01-23 04:16:20,4,1.0,1,1450,1,1150,1150,17.0,19.0,26.0,219.0
1.0,2015-01-28 05:08:40,2015-01-28 05:46:40,4,1.0,1,1150,1,1150,1150,7.0,9.0,8.0,178.0
1.0,2015-01-31 03:41:05,2015-01-31 04:40:05,4,1.0,2,2300,2,600,1150,9.0,9.0,23.0,566.0
1.0,2015-02-10 21:55:16,2015-02-10 22:38:16,4,1.0,3,3450,3,1150,1150,7.0,5.0,6.0,362.0
1.0,2015-02-07 20:30:18,2015-02-07 21:21:18,4,1.0,2,1650,2,500,600,7.0,7.0,6.0,788.0
1.0,2015-02-07 02:41:50,2015-02-07 03:35:50,4,1.0,2,2300,2,600,1150,11.0,11.0,16.0,565.0
1.0,2015-02-09 02:19:39,2015-02-09 03:35:39,4,1.0,4,2900,4,500,650,11.0,11.0,20.0,885.0
1.0,2015-02-03 20:46:03,2015-02-03 21:36:03,4,1.0,2,1650,2,500,1150,7.0,8.0,10.0,669.0
1.0,2015-02-11 03:43:26,2015-02-11 04:30:26,4,1.0,1,1200,1,1200,1200,11.0,11.0,12.0,582.0
1.0,2015-01-25 23:41:34,2015-01-26 00:19:34,4,1.0,1,1150,1,1150,1150,6.0,7.0,10.0,162.0
1.0,2015-02-05 03:54:45,2015-02-05 04:42:45,4,1.0,2,1650,2,500,1150,10.0,11.0,19.0,397.0
1.0,2015-02-09 05:02:40,2015-02-09 06:03:40,4,1.0,3,2950,2,650,1150,8.0,8.0,9.0,713.0
1.0,2015-01-29 20:06:40,2015-01-29 20:59:40,4,1.0,2,2827,2,1269,1314,11.0,9.0,8.0,858.0
1.0,2015-02-10 04:06:10,2015-02-10 04:51:10,4,1.0,2,2300,2,1150,1150,8.0,9.0,11.0,362.0
2.0,2015-01-29 04:11:16,2015-01-29 04:49:16,50,4.0,5,3425,4,0,1150,19.0,16.0,10.0,464.0
1.0,2015-01-23 04:03:42,2015-01-23 04:52:42,4,1.0,1,1150,1,1150,1150,19.0,19.0,20.0,690.0
1.0,2015-01-30 03:29:56,2015-01-30 04:18:56,4,1.0,2,2350,2,1150,1200,14.0,15.0,20.0,451.0
3.0,2015-01-29 02:48:14,2015-01-29 03:36:14,38,2.0,5,5200,5,800,1400,45.0,44.0,44.0,671.0
3.0,2015-02-12 01:56:38,2015-02-12 02:35:38,38,2.0,2,2200,2,400,1800,44.0,39.0,40.0,578.0
3.0,2015-01-27 01:24:23,2015-01-27 02:24:23,38,2.0,6,6809,6,456,1466,28.0,27.0,31.0,933.0
3.0,2015-01-29 22:49:37,2015-01-29 23:27:37,38,2.0,3,2100,3,400,1300,9.0,8.0,8.0,360.0
3.0,2015-01-25 01:35:54,2015-01-25 02:22:54,38,2.0,5,5000,5,500,1400,39.0,37.0,48.0,276.0
3.0,2015-02-09 02:55:35,2015-02-09 03:32:35,38,2.0,2,3000,2,1500,1500,54.0,53.0,67.0,284.0
3.0,2015-02-05 02:08:06,2015-02-05 02:42:06,38,2.0,3,5300,3,1400,2100,46.0,38.0,37.0,108.0
3.0,2015-02-07 20:09:29,2015-02-07 20:51:29,38,2.0,3,2300,3,300,1400,22.0,12.0,12.0,752.0
3.0,2015-02-07 03:35:28,2015-02-07 04:18:28,38,2.0,2,3100,2,1300,1800,48.0,50.0,53.0,523.0
3.0,2015-02-11 01:17:17,2015-02-11 02:18:17,38,2.0,6,6625,6,425,1400,17.0,13.0,14.0,940.0
3.0,2015-02-18 02:37:09,2015-02-18 03:23:09,38,2.0,6,4800,5,250,1400,46.0,39.0,43.0,656.0
3.0,2015-02-01 02:42:34,2015-02-01 03:17:34,38,2.0,2,3500,2,1400,2100,59.0,57.0,42.0,108.0
3.0,2015-02-18 02:07:07,2015-02-18 02:50:07,38,2.0,3,3500,3,600,2100,40.0,32.0,31.0,729.0
3.0,2015-02-11 01:42:47,2015-02-11 02:29:47,38,2.0,2,1800,2,400,1400,27.0,27.0,29.0,785.0
3.0,2015-01-22 20:07:49,2015-01-22 20:49:49,38,2.0,4,2400,2,400,800,26.0,23.0,24.0,755.0
3.0,2015-02-09 03:53:18,2015-02-09 04:25:18,38,2.0,2,1300,2,0,1300,32.0,36.0,40.0,86.0
5.0,2015-02-10 00:22:11,2015-02-10 01:02:11,55,1.0,1,1125,1,1125,1125,18.0,10.0,11.0,507.0
5.0,2015-02-18 01:27:21,2015-02-18 02:09:21,55,1.0,1,3550,1,2360,2360,31.0,21.0,22.0,474.0
5.0,2015-01-30 02:13:14,2015-01-30 02:51:14,55,1.0,1,3450,1,2360,2360,38.0,24.0,37.0,131.0
5.0,2015-01-27 20:42:44,2015-01-27 21:22:44,55,1.0,1,2875,1,1640,1640,15.0,10.0,10.0,502.0
5.0,2015-02-09 02:52:45,2015-02-09 03:45:45,55,1.0,2,3500,1,1450,1450,51.0,51.0,78.0,524.0
5.0,2015-02-14 04:25:38,2015-02-14 05:06:38,55,1.0,1,2030,1,1690,1690,62.0,60.0,74.0,373.0
5.0,2015-01-22 00:09:49,2015-01-22 01:12:49,55,1.0,5,12810,5,1500,2360,22.0,10.0,9.0,692.0
5.0,2015-02-09 00:02:06,2015-02-09 00:35:06,55,1.0,1,2665,1,2065,2065,27.0,14.0,14.0,231.0
2.0,2015-02-02 18:31:12,2015-02-02 19:13:12,46,5.0,2,1827,2,649,999,19.0,19.0,20.0,829.0
2.0,2015-02-12 20:05:08,2015-02-12 20:42:08,46,5.0,1,999,1,999,999,62.0,59.0,84.0,532.0
2.0,2015-02-15 23:31:45,2015-02-16 00:06:45,46,5.0,5,2347,5,50,799,67.0,66.0,72.0,583.0
2.0,2015-01-21 23:47:21,2015-01-22 00:32:21,46,5.0,3,2397,1,799,799,21.0,21.0,33.0,743.0
2.0,2015-01-27 02:51:39,2015-01-27 03:28:39,46,5.0,1,1139,1,699,699,87.0,108.0,112.0,521.0
2.0,2015-01-29 01:45:51,2015-01-29 02:27:51,46,5.0,5,2595,2,399,999,98.0,98.0,112.0,824.0
2.0,2015-01-28 01:54:28,2015-01-28 02:40:28,46,5.0,8,7260,5,449,1199,91.0,87.0,114.0,510.0
2.0,2015-02-12 04:07:09,2015-02-12 04:45:09,46,5.0,1,1144,1,949,949,72.0,89.0,108.0,417.0
2.0,2015-02-10 23:31:49,2015-02-11 00:04:49,46,5.0,2,1298,1,649,649,26.0,20.0,24.0,490.0
2.0,2015-01-27 20:00:23,2015-01-27 20:33:23,46,5.0,5,1941,5,95,549,49.0,45.0,56.0,363.0
2.0,2015-02-03 02:54:38,2015-02-03 03:44:38,46,5.0,2,1998,1,999,999,95.0,97.0,164.0,383.0
2.0,2015-01-23 22:22:04,2015-01-23 23:06:04,46,5.0,1,1349,1,1349,1349,30.0,32.0,54.0,569.0
2.0,2015-02-06 02:01:20,2015-02-06 02:38:20,46,5.0,3,2767,3,699,999,147.0,102.0,121.0,429.0
5.0,2015-02-16 21:22:12,2015-02-16 21:56:12,24,1.0,1,749,1,699,699,49.0,47.0,57.0,311.0
2.0,2015-02-03 23:32:02,2015-02-04 00:12:02,46,5.0,1,2044,1,799,799,23.0,23.0,30.0,635.0
2.0,2015-01-27 05:42:35,2015-01-27 06:15:35,46,5.0,4,1703,4,50,799,24.0,46.0,21.0,481.0
2.0,2015-02-01 03:29:53,2015-02-01 04:26:53,46,5.0,4,2148,3,275,699,106.0,107.0,188.0,382.0
2.0,2015-02-10 17:33:32,2015-02-10 18:15:32,46,5.0,1,699,1,699,699,11.0,8.0,12.0,740.0
2.0,2015-02-17 01:28:35,2015-02-17 02:01:35,46,5.0,1,649,1,649,649,72.0,72.0,83.0,530.0
2.0,2015-01-26 04:54:26,2015-01-26 05:35:26,46,5.0,2,2318,1,799,799,31.0,52.0,48.0,512.0
2.0,2015-02-08 20:20:33,2015-02-08 20:53:33,46,5.0,2,924,2,225,649,59.0,60.0,65.0,565.0
2.0,2015-02-06 01:13:09,2015-02-06 01:45:09,46,5.0,1,999,1,999,999,94.0,64.0,67.0,420.0
1.0,2015-02-05 21:26:02,2015-02-05 22:04:02,59,1.0,1,799,1,799,799,53.0,51.0,57.0,523.0
2.0,2015-02-02 21:22:10,2015-02-02 21:58:10,46,5.0,3,1573,2,225,649,41.0,44.0,65.0,266.0
2.0,2015-02-03 01:16:12,2015-02-03 01:59:12,46,5.0,2,1448,2,649,799,55.0,56.0,88.0,461.0
2.0,2015-02-08 15:50:05,2015-02-08 16:33:05,46,5.0,2,1398,1,699,699,5.0,6.0,7.0,587.0
5.0,2015-02-03 17:09:49,2015-02-03 17:53:49,4,1.0,2,1200,2,350,850,5.0,5.0,3.0,678.0
5.0,2015-02-16 18:55:21,2015-02-16 19:44:21,4,1.0,3,1825,3,300,400,18.0,18.0,27.0,777.0
5.0,2015-01-30 17:50:04,2015-01-30 18:28:04,4,1.0,1,1250,1,1250,1250,9.0,10.0,11.0,286.0
5.0,2015-02-06 16:25:00,2015-02-06 17:20:00,4,1.0,3,2250,3,350,1250,3.0,1.0,2.0,1018.0
5.0,2015-02-04 18:32:30,2015-02-04 19:18:30,4,1.0,3,2500,3,600,1100,13.0,12.0,10.0,725.0
5.0,2015-02-07 20:06:51,2015-02-07 20:44:51,4,1.0,3,1900,3,550,750,33.0,34.0,41.0,265.0
5.0,2015-01-31 18:56:09,2015-01-31 19:29:09,4,1.0,1,1657,1,1031,1051,23.0,16.0,19.0,194.0
5.0,2015-02-14 17:42:38,2015-02-14 18:24:38,4,1.0,2,1250,2,600,650,9.0,9.0,12.0,441.0
5.0,2015-02-01 19:07:16,2015-02-01 19:55:16,4,1.0,5,2885,5,235,1050,15.0,13.0,16.0,581.0
5.0,2015-02-06 18:37:14,2015-02-06 19:18:14,4,1.0,3,2000,3,350,1200,15.0,5.0,6.0,545.0
5.0,2015-02-15 19:54:19,2015-02-15 20:43:19,4,1.0,4,4150,3,1000,1100,21.0,19.0,32.0,462.0
5.0,2015-01-23 17:30:26,2015-01-23 18:15:26,4,1.0,2,1475,2,300,900,4.0,4.0,7.0,552.0
5.0,2015-02-13 16:31:12,2015-02-13 17:17:12,4,1.0,1,1050,1,1050,1050,5.0,5.0,4.0,732.0
5.0,2015-02-11 16:35:05,2015-02-11 17:18:05,4,1.0,1,1250,1,1100,1100,2.0,0.0,1.0,558.0
5.0,2015-01-31 19:32:40,2015-01-31 20:24:40,4,1.0,5,4000,5,550,900,30.0,28.0,29.0,924.0
5.0,2015-02-07 16:48:27,2015-02-07 17:30:27,4,1.0,3,1900,3,400,800,6.0,5.0,2.0,477.0
5.0,2015-01-22 19:29:48,2015-01-22 20:17:48,4,1.0,2,1600,2,350,1250,32.0,31.0,54.0,541.0
5.0,2015-02-17 18:27:36,2015-02-17 19:12:36,4,1.0,3,2450,3,350,1100,12.0,9.0,8.0,662.0
5.0,2015-01-23 19:57:08,2015-01-23 20:44:08,4,1.0,2,1200,2,350,450,42.0,42.0,65.0,590.0
5.0,2015-02-08 18:31:40,2015-02-08 19:17:40,4,1.0,3,2450,3,250,950,11.0,9.0,10.0,601.0
5.0,2015-02-04 19:32:07,2015-02-04 20:28:07,4,1.0,9,7750,9,0,1150,38.0,38.0,52.0,572.0
5.0,2015-02-05 16:09:24,2015-02-05 16:47:24,4,1.0,2,2200,2,1000,1200,2.0,2.0,1.0,211.0
5.0,2015-02-15 16:16:32,2015-02-15 16:55:32,4,1.0,2,1200,1,600,600,1.0,1.0,2.0,264.0
5.0,2015-01-24 19:18:20,2015-01-24 20:06:20,4,1.0,7,7864,6,400,1414,17.0,28.0,21.0,267.0
4.0,2015-02-12 19:38:12,2015-02-12 20:23:12,38,5.0,5,3905,4,125,730,13.0,13.0,13.0,623.0
1.0,2015-02-12 00:38:22,2015-02-12 01:34:22,65,1.0,2,6083,2,2907,3199,9.0,-1.0,5.0,427.0
1.0,2015-02-15 04:55:16,2015-02-15 05:58:16,65,1.0,3,5847,2,649,2599,6.0,6.0,6.0,700.0
1.0,2015-02-06 21:04:28,2015-02-06 21:54:28,65,1.0,2,2398,2,1099,1299,5.0,4.0,2.0,657.0
4.0,2015-01-25 23:48:35,2015-01-26 00:21:35,15,1.0,2,1355,2,545,595,26.0,46.0,26.0,217.0
4.0,2015-02-11 18:12:53,2015-02-11 18:46:53,15,1.0,1,710,1,495,495,11.0,4.0,4.0,387.0
4.0,2015-01-27 20:20:01,2015-01-27 21:01:01,15,1.0,2,1150,2,275,595,38.0,39.0,49.0,620.0
4.0,2015-02-12 18:42:49,2015-02-12 19:14:49,15,1.0,2,1140,2,545,595,15.0,10.0,11.0,133.0
4.0,2015-02-10 03:17:05,2015-02-10 03:53:05,15,1.0,2,1320,2,495,675,56.0,51.0,68.0,348.0
4.0,2015-01-30 19:23:54,2015-01-30 19:57:54,15,1.0,1,710,1,495,495,33.0,29.0,47.0,122.0
4.0,2015-02-17 17:45:10,2015-02-17 18:21:10,15,1.0,1,645,1,495,495,8.0,4.0,4.0,392.0
1.0,2015-02-10 15:26:08,2015-02-10 16:16:08,4,1.0,4,2287,3,200,899,0.0,0.0,1.0,568.0
1.0,2015-02-15 18:51:31,2015-02-15 19:28:31,4,1.0,1,779,1,779,779,6.0,2.0,2.0,253.0
1.0,2015-02-01 16:56:17,2015-02-01 17:43:17,4,1.0,2,1678,2,779,899,3.0,1.0,1.0,533.0
1.0,2015-02-03 19:03:04,2015-02-03 19:46:04,4,1.0,2,1489,2,400,1089,3.0,2.0,2.0,443.0
1.0,2015-02-10 17:37:18,2015-02-10 18:22:18,68,1.0,5,3276,3,349,1089,5.0,1.0,1.0,443.0
1.0,2015-02-14 18:22:50,2015-02-14 19:10:50,4,1.0,1,779,1,779,779,5.0,5.0,4.0,671.0
1.0,2015-02-06 19:54:18,2015-02-06 20:39:18,4,1.0,2,1928,2,899,1029,7.0,7.0,9.0,449.0
1.0,2015-01-24 14:34:38,2015-01-24 15:19:38,4,1.0,2,1738,2,779,959,0.0,0.0,0.0,401.0
1.0,2015-02-10 21:23:19,2015-02-10 22:13:19,4,1.0,4,1616,4,199,779,3.0,2.0,3.0,652.0
1.0,2015-02-06 05:07:52,2015-02-06 05:59:52,4,1.0,3,1798,3,299,1099,4.0,4.0,3.0,652.0
1.0,2015-01-21 16:28:08,2015-01-21 17:19:08,4,1.0,2,1607,2,779,828,1.0,1.0,1.0,679.0
3.0,2015-02-11 01:41:41,2015-02-11 02:24:41,65,1.0,1,1658,1,1279,1495,25.0,31.0,31.0,510.0
3.0,2015-02-06 03:51:18,2015-02-06 04:36:18,65,1.0,4,5100,3,1100,1400,31.0,27.0,24.0,510.0
3.0,2015-01-24 03:53:58,2015-01-24 04:30:58,65,1.0,1,1100,1,1100,1100,51.0,49.0,46.0,496.0
3.0,2015-01-30 03:05:49,2015-01-30 03:59:49,65,1.0,2,4708,2,1519,3498,47.0,38.0,46.0,889.0
3.0,2015-01-22 04:20:27,2015-01-22 05:01:27,65,4.0,4,7300,4,1300,3200,34.0,29.0,28.0,292.0
3.0,2015-01-31 02:41:48,2015-01-31 03:41:48,65,1.0,5,11200,5,1300,4800,60.0,61.0,70.0,603.0
3.0,2015-01-29 03:30:11,2015-01-29 04:15:11,65,1.0,2,6900,2,3400,3500,37.0,35.0,37.0,284.0
3.0,2015-02-01 03:57:21,2015-02-01 04:33:21,65,1.0,1,1600,1,1600,1600,53.0,32.0,29.0,520.0
3.0,2015-02-06 02:19:26,2015-02-06 02:59:26,54,1.0,2,1350,2,395,750,12.0,10.0,6.0,444.0
3.0,2015-02-03 03:17:44,2015-02-03 04:04:44,54,1.0,1,1175,1,1175,1175,8.0,8.0,15.0,622.0
3.0,2015-02-15 20:59:25,2015-02-15 21:53:25,54,1.0,4,3970,4,450,1395,6.0,6.0,8.0,833.0
2.0,2015-02-09 23:46:46,2015-02-10 00:23:46,28,3.0,3,1800,2,600,600,5.0,5.0,5.0,389.0
3.0,2015-02-05 01:57:37,2015-02-05 02:48:37,54,1.0,5,5095,4,600,1495,8.0,8.0,8.0,478.0
3.0,2015-02-18 03:00:27,2015-02-18 03:53:27,54,1.0,3,3190,3,350,1545,11.0,10.0,12.0,801.0
2.0,2015-02-16 01:50:18,2015-02-16 02:56:18,7,3.0,6,5080,6,295,1325,116.0,107.0,191.0,650.0
2.0,2015-02-13 19:20:30,2015-02-13 20:18:30,7,3.0,11,11105,7,295,1325,46.0,37.0,63.0,636.0
2.0,2015-02-15 02:29:12,2015-02-15 03:25:12,7,3.0,3,2085,3,295,995,122.0,109.0,185.0,691.0
2.0,2015-02-03 23:27:19,2015-02-03 23:59:19,7,3.0,1,995,1,995,995,24.0,24.0,25.0,186.0
2.0,2015-02-17 00:15:03,2015-02-17 00:54:03,7,3.0,3,1889,3,295,1299,24.0,23.0,23.0,510.0
2.0,2015-01-30 23:32:39,2015-01-31 00:05:39,7,3.0,1,1085,1,935,935,36.0,27.0,37.0,450.0
2.0,2015-02-07 03:15:56,2015-02-07 04:05:56,7,3.0,2,1290,2,295,995,150.0,126.0,229.0,272.0
2.0,2015-02-02 19:15:36,2015-02-02 20:01:36,7,3.0,2,1230,2,295,935,29.0,28.0,39.0,886.0
2.0,2015-02-01 03:06:41,2015-02-01 04:12:41,7,3.0,5,3465,5,295,1295,103.0,108.0,191.0,790.0
2.0,2015-02-05 02:05:45,2015-02-05 02:46:45,7,3.0,3,2515,3,295,1325,108.0,82.0,129.0,366.0
2.0,2015-02-02 00:25:23,2015-02-02 01:02:23,7,3.0,4,3780,4,295,1195,63.0,55.0,56.0,674.0
2.0,2015-02-14 01:18:33,2015-02-14 01:57:33,7,3.0,5,4580,4,645,995,95.0,84.0,99.0,160.0
2.0,2015-01-23 02:10:47,2015-01-23 03:09:47,7,3.0,8,5350,4,295,1195,106.0,99.0,146.0,1038.0
2.0,2015-01-30 20:29:57,2015-01-30 21:12:57,7,3.0,1,970,1,895,895,74.0,65.0,93.0,940.0
2.0,2015-02-08 03:48:11,2015-02-08 04:46:11,7,3.0,5,3010,4,295,995,114.0,116.0,183.0,690.0
2.0,2015-02-06 19:42:10,2015-02-06 20:19:10,45,3.0,1,1699,1,1699,1699,70.0,63.0,83.0,530.0
2.0,2015-02-05 01:55:23,2015-02-05 02:40:23,20,1.0,2,2820,2,1195,1325,106.0,70.0,121.0,515.0
2.0,2015-02-08 03:13:45,2015-02-08 04:12:45,7,3.0,3,2750,3,745,995,130.0,120.0,205.0,811.0
2.0,2015-02-02 20:23:38,2015-02-02 21:11:38,7,3.0,1,1395,1,995,995,46.0,44.0,75.0,780.0
2.0,2015-01-24 03:12:49,2015-01-24 04:25:49,7,3.0,5,2675,5,295,925,130.0,137.0,258.0,832.0
2.0,2015-01-25 02:46:10,2015-01-25 03:37:10,7,3.0,3,2290,3,295,995,113.0,119.0,180.0,297.0
2.0,2015-01-26 01:12:46,2015-01-26 01:49:46,7,3.0,2,1290,2,495,795,74.0,87.0,69.0,874.0
2.0,2015-02-16 01:26:19,2015-02-16 02:20:19,7,3.0,5,4025,4,295,795,108.0,98.0,164.0,451.0
3.0,2015-02-17 03:53:50,2015-02-17 04:30:50,72,3.0,5,3325,5,295,995,97.0,83.0,82.0,590.0
2.0,2015-02-18 02:24:31,2015-02-18 03:04:31,7,3.0,2,3570,2,645,1325,104.0,74.0,78.0,876.0
2.0,2015-01-27 02:05:53,2015-01-27 02:44:53,7,3.0,3,2635,3,495,1295,80.0,102.0,103.0,444.0
4.0,2015-01-24 02:25:49,2015-01-24 03:12:49,39,3.0,1,875,1,875,875,133.0,129.0,192.0,152.0
2.0,2015-02-10 02:49:48,2015-02-10 03:42:48,7,3.0,2,3620,2,1195,1325,92.0,92.0,146.0,556.0
2.0,2015-01-24 23:56:54,2015-01-25 00:40:54,7,3.0,3,2551,3,417,1177,51.0,57.0,52.0,1033.0
2.0,2015-02-02 19:46:13,2015-02-02 20:27:13,45,2.0,2,990,2,395,595,33.0,33.0,44.0,663.0
2.0,2015-02-02 02:25:58,2015-02-02 03:39:58,45,2.0,7,2220,4,195,850,31.0,31.0,78.0,641.0
2.0,2015-01-30 06:52:07,2015-01-30 07:32:07,45,2.0,1,945,1,795,795,7.0,3.0,3.0,557.0
2.0,2015-01-28 02:54:52,2015-01-28 03:40:52,45,2.0,3,1485,3,195,895,51.0,50.0,66.0,736.0
2.0,2015-02-13 05:42:36,2015-02-13 06:25:36,45,2.0,5,1500,5,165,595,24.0,19.0,22.0,625.0
2.0,2015-02-03 03:04:30,2015-02-03 03:56:30,45,2.0,3,1495,3,195,950,40.0,39.0,71.0,628.0
2.0,2015-01-31 03:16:55,2015-01-31 04:14:55,45,2.0,4,2180,2,195,895,48.0,49.0,91.0,561.0
2.0,2015-01-22 04:38:17,2015-01-22 05:22:17,45,2.0,3,1740,3,250,895,32.0,33.0,38.0,651.0
2.0,2015-02-16 05:58:01,2015-02-16 06:35:01,45,2.0,1,950,1,950,950,12.0,12.0,13.0,194.0
2.0,2015-02-05 19:02:36,2015-02-05 19:50:36,45,2.0,7,3000,6,165,950,26.0,21.0,37.0,641.0
2.0,2015-01-23 06:09:01,2015-01-23 06:58:01,45,2.0,6,3340,5,250,950,6.0,9.0,7.0,612.0
2.0,2015-02-09 05:22:21,2015-02-09 06:04:21,45,2.0,3,1640,3,395,650,18.0,17.0,18.0,491.0
2.0,2015-02-03 00:35:00,2015-02-03 01:21:00,45,2.0,8,3185,6,195,950,19.0,19.0,27.0,382.0
2.0,2015-02-08 04:55:39,2015-02-08 05:45:39,45,2.0,1,650,1,650,650,23.0,24.0,35.0,737.0
2.0,2015-02-09 02:45:24,2015-02-09 03:50:24,45,2.0,10,3270,7,250,595,64.0,62.0,102.0,809.0
2.0,2015-01-24 02:35:23,2015-01-24 03:35:23,45,2.0,2,1290,2,395,895,54.0,54.0,100.0,736.0
2.0,2015-01-25 02:57:13,2015-01-25 03:48:13,45,2.0,5,1900,3,295,950,48.0,56.0,82.0,425.0
2.0,2015-02-10 22:34:17,2015-02-10 23:17:17,45,2.0,2,1645,2,795,850,10.0,10.0,14.0,641.0
2.0,2015-01-30 05:57:23,2015-01-30 06:39:23,45,2.0,3,2140,2,595,950,18.0,16.0,16.0,579.0
2.0,2015-02-09 05:34:36,2015-02-09 06:27:36,45,2.0,3,1245,3,595,950,18.0,19.0,20.0,957.0
2.0,2015-02-12 02:49:48,2015-02-12 03:38:48,45,2.0,3,1540,3,195,950,62.0,50.0,84.0,673.0
2.0,2015-01-26 05:00:52,2015-01-26 05:45:52,45,2.0,2,595,2,350,595,18.0,30.0,19.0,808.0
5.0,2015-02-04 02:39:43,2015-02-04 03:25:43,45,2.0,7,2548,3,225,699,23.0,20.0,23.0,609.0
5.0,2015-01-28 20:32:32,2015-01-28 21:18:32,45,1.0,2,1249,2,250,999,14.0,9.0,11.0,845.0
5.0,2015-01-27 01:49:40,2015-01-27 02:34:40,45,2.0,4,3247,4,450,999,11.0,16.0,14.0,408.0
5.0,2015-01-22 01:31:03,2015-01-22 02:22:03,45,2.0,6,2969,6,75,1099,18.0,15.0,18.0,610.0
5.0,2015-02-16 02:43:29,2015-02-16 03:44:29,45,2.0,6,3370,4,75,1099,21.0,20.0,31.0,891.0
5.0,2015-02-05 03:00:06,2015-02-05 03:38:06,45,2.0,2,1998,1,999,999,24.0,15.0,25.0,265.0
5.0,2015-02-16 19:23:54,2015-02-16 20:12:54,45,2.0,1,699,1,699,699,12.0,12.0,21.0,867.0
5.0,2015-02-10 19:09:20,2015-02-10 19:57:20,45,2.0,3,1169,3,75,699,8.0,8.0,14.0,762.0
5.0,2015-02-01 21:54:13,2015-02-01 22:39:13,45,2.0,2,1698,2,699,999,14.0,13.0,16.0,666.0
5.0,2015-01-31 02:45:31,2015-01-31 03:34:31,45,2.0,1,850,1,699,699,20.0,19.0,39.0,426.0
5.0,2015-01-31 02:56:09,2015-01-31 03:52:09,45,1.0,6,2648,4,225,999,19.0,18.0,40.0,459.0
5.0,2015-02-11 04:56:23,2015-02-11 05:31:23,45,2.0,1,999,1,999,999,18.0,18.0,17.0,342.0
5.0,2015-02-17 21:16:06,2015-02-17 21:59:06,45,2.0,2,999,2,300,699,7.0,6.0,10.0,591.0
5.0,2015-02-10 22:22:23,2015-02-10 23:00:23,45,2.0,1,850,1,699,699,8.0,7.0,7.0,462.0
5.0,2015-01-23 02:47:28,2015-01-23 03:28:28,45,2.0,4,1972,3,75,699,26.0,20.0,26.0,391.0
2.0,2015-02-12 21:11:14,2015-02-12 21:58:14,6,2.0,7,2950,7,350,425,56.0,54.0,65.0,896.0
2.0,2015-01-26 23:14:29,2015-01-26 23:49:29,6,2.0,2,1000,2,350,375,21.0,45.0,33.0,376.0
2.0,2015-01-21 22:31:00,2015-01-21 23:18:00,6,2.0,4,1850,2,375,450,19.0,20.0,34.0,716.0
2.0,2015-02-18 00:09:46,2015-02-18 00:55:46,6,2.0,2,900,2,425,425,30.0,29.0,32.0,863.0
2.0,2015-02-11 23:49:32,2015-02-12 00:30:32,6,2.0,2,1000,2,400,400,30.0,25.0,32.0,774.0
2.0,2015-02-04 21:12:24,2015-02-04 21:57:24,6,2.0,2,1025,2,425,450,39.0,45.0,62.0,686.0
2.0,2015-02-03 21:48:44,2015-02-03 22:29:44,6,2.0,1,525,1,375,375,33.0,38.0,55.0,501.0
2.0,2015-02-03 22:24:02,2015-02-03 23:16:02,6,2.0,5,2600,3,350,425,25.0,27.0,41.0,924.0
2.0,2015-01-27 22:24:32,2015-01-27 23:04:32,6,2.0,2,1000,1,450,450,38.0,30.0,29.0,1041.0
2.0,2015-02-12 00:22:38,2015-02-12 01:06:38,6,2.0,6,2775,5,400,425,39.0,37.0,39.0,613.0
2.0,2015-01-22 21:49:17,2015-01-22 22:26:17,6,2.0,1,475,1,375,375,30.0,35.0,44.0,425.0
2.0,2015-02-02 22:45:54,2015-02-02 23:33:54,6,2.0,2,1000,1,400,400,34.0,36.0,56.0,854.0
2.0,2015-02-05 03:43:27,2015-02-05 04:43:27,6,2.0,2,925,2,375,400,79.0,88.0,149.0,739.0
2.0,2015-02-13 04:30:25,2015-02-13 05:12:25,6,2.0,3,1375,2,400,425,90.0,81.0,102.0,720.0
2.0,2015-02-11 19:48:44,2015-02-11 20:32:44,6,2.0,4,1675,4,350,425,57.0,52.0,67.0,913.0
2.0,2015-01-30 03:02:53,2015-01-30 03:55:53,6,2.0,2,1075,2,425,450,126.0,120.0,183.0,812.0
2.0,2015-02-10 01:52:28,2015-02-10 02:34:28,6,2.0,2,1000,2,375,400,89.0,83.0,112.0,648.0
2.0,2015-02-11 20:43:18,2015-02-11 21:30:18,6,2.0,2,850,2,350,400,50.0,54.0,81.0,718.0
2.0,2015-02-12 22:06:59,2015-02-12 22:42:59,6,2.0,1,450,1,400,400,33.0,29.0,33.0,633.0
2.0,2015-02-11 23:29:14,2015-02-12 00:11:14,6,2.0,4,1875,3,375,450,25.0,24.0,28.0,689.0
2.0,2015-02-12 02:43:54,2015-02-12 03:33:54,6,2.0,2,950,1,425,425,127.0,85.0,157.0,1015.0
2.0,2015-01-29 03:50:40,2015-01-29 04:31:40,6,2.0,1,550,1,350,350,83.0,70.0,97.0,734.0
